radii: inner=1 outer=2
coef: static=1 dynamic=1 restitution=1
ic's: radial=0 radv=0
    : latitude=0 latv=0
    : longitude=0 longv=0
    : sphere angvel=0 10 0

 cond     time     rad      radv   com_x   com_y   com_z  angv_1  angv_2    angv_3     energy
 FREE  1.56000 -0.2990    2.4208  0.0000 -0.2990  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  1.58000 -0.2525    2.2248  0.0000 -0.2525  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  1.60000 -0.2100    2.0288  0.0000 -0.2100  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  1.62000 -0.1714    1.8328  0.0000 -0.1714  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  1.64000 -0.1367    1.6368  0.0000 -0.1367  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  1.66000 -0.1059    1.4408  0.0000 -0.1059  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  1.68000 -0.0791    1.2448  0.0000 -0.0791  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  1.70000 -0.0561    1.0488  0.0000 -0.0561  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  1.72000 -0.0371    0.8528  0.0000 -0.0371  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  1.74000 -0.0220    0.6568  0.0000 -0.0220  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  1.76000 -0.0108    0.4608  0.0000 -0.0108  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  1.78000 -0.0036    0.2648  0.0000 -0.0036  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  1.80000 -0.0002    0.0688  0.0000 -0.0002  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  1.82000 -0.0008   -0.1272  0.0000 -0.0008  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  1.84000 -0.0053   -0.3232  0.0000 -0.0053  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  1.86000 -0.0138   -0.5192  0.0000 -0.0138  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  1.88000 -0.0261   -0.7152  0.0000 -0.0261  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  1.90000 -0.0424   -0.9112  0.0000 -0.0424  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  1.92000 -0.0626   -1.1072  0.0000 -0.0626  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  1.94000 -0.0867   -1.3032  0.0000 -0.0867  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  1.96000 -0.1147   -1.4992  0.0000 -0.1147  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  1.98000 -0.1466   -1.6952  0.0000 -0.1466  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  2.00000 -0.1825   -1.8912  0.0000 -0.1825  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  2.02000 -0.2223   -2.0872  0.0000 -0.2223  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  2.04000 -0.2660   -2.2832  0.0000 -0.2660  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  2.06000 -0.3136   -2.4792  0.0000 -0.3136  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  2.08000 -0.3651   -2.6752  0.0000 -0.3651  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  2.10000 -0.4206   -2.8712  0.0000 -0.4206  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  2.12000 -0.4800   -3.0672  0.0000 -0.4800  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  2.14000 -0.5433   -3.2632  0.0000 -0.5433  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  2.16000 -0.6105   -3.4592  0.0000 -0.6105  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  2.18000 -0.6817   -3.6552  0.0000 -0.6817  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  2.20000 -0.7567   -3.8512  0.0000 -0.7567  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  2.22000 -0.8357   -4.0472  0.0000 -0.8357  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  2.24000 -0.9186   -4.2432  0.0000 -0.9186  0.0000  0.0000 10.0000    0.0000   39.60000
*FREE  2.25877 -1.0000    4.4272  0.0000 -1.0000  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  2.26000 -0.9946    4.4151  0.0000 -0.9946  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  2.28000 -0.9082    4.2191  0.0000 -0.9082  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  2.30000 -0.8258    4.0231  0.0000 -0.8258  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  2.32000 -0.7473    3.8271  0.0000 -0.7473  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  2.34000 -0.6727    3.6311  0.0000 -0.6727  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  2.36000 -0.6020    3.4351  0.0000 -0.6020  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  2.38000 -0.5353    3.2391  0.0000 -0.5353  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  2.40000 -0.4725    3.0431  0.0000 -0.4725  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  2.42000 -0.4136    2.8471  0.0000 -0.4136  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  2.44000 -0.3586    2.6511  0.0000 -0.3586  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  2.46000 -0.3075    2.4551  0.0000 -0.3075  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  2.48000 -0.2604    2.2591  0.0000 -0.2604  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  2.50000 -0.2172    2.0631  0.0000 -0.2172  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  2.52000 -0.1779    1.8671  0.0000 -0.1779  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  2.54000 -0.1425    1.6711  0.0000 -0.1425  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  2.56000 -0.1110    1.4751  0.0000 -0.1110  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  2.58000 -0.0835    1.2791  0.0000 -0.0835  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  2.60000 -0.0599    1.0831  0.0000 -0.0599  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  2.62000 -0.0402    0.8871  0.0000 -0.0402  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  2.64000 -0.0244    0.6911  0.0000 -0.0244  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  2.66000 -0.0125    0.4951  0.0000 -0.0125  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  2.68000 -0.0046    0.2991  0.0000 -0.0046  0.0000  0.0000 10.0000    0.0000   39.60000
 FREE  2.70000 -0.0005    0.1031  0.0000 -0.0005  0.0000  0.0000 10.0000    0.0000   39.60000
